STATION,NAME,DATE,AWND,PRCP,SNOW,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT21,WT22
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/8/2012,6.93,0,0,,85,60,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/9/2012,6.26,0,0,,91,67,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/10/2012,5.59,0,0,,92,69,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/11/2012,8.95,0,0,,90,72,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/12/2012,8.72,0.26,0,,78,70,1,,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/13/2012,14.54,0,0,,82,69,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/14/2012,10.07,0,0,,83,68,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/15/2012,6.93,0,0,,82,64,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/16/2012,7.16,0,0,,82,63,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/17/2012,6.71,0,0,,77,62,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/18/2012,7.38,0.28,0,,71,63,,,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/19/2012,6.26,0,0,,88,69,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/20/2012,4.7,0,0,,98,74,,,,,,,,1,,,1,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/21/2012,5.14,0,0,,99,78,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/22/2012,6.71,0,0,,97,74,,,,,,,,1,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/23/2012,7.38,0,0,,91,73,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/24/2012,6.49,0,0,,93,72,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/25/2012,12.75,0,0,,89,69,,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/26/2012,13.87,0,0,,82,62,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/27/2012,10.96,0,0,,89,66,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/28/2012,7.16,0,0,,96,70,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/29/2012,8.5,0.59,0,,104,72,,,1,,,,,,,1,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/30/2012,5.37,0,0,,97,72,,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/1/2012,7.16,0,0,,99,77,,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/2/2012,8.28,0,0,,95,79,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/3/2012,4.92,0.02,0,,98,75,,,1,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/4/2012,6.71,0,0,,99,75,,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/5/2012,8.05,0,0,,100,80,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/6/2012,6.26,0,0,,100,81,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/7/2012,6.93,0,0,,105,82,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/8/2012,5.82,0.69,0,,102,77,,,1,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/9/2012,7.16,0.26,0,,87,74,,,1,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/10/2012,6.93,0.6,0,,90,72,,,1,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/11/2012,6.04,0,0,,89,73,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/12/2012,6.49,0,0,,88,72,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/13/2012,3.58,0,0,,90,75,,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/14/2012,5.82,0.08,0,,88,71,1,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/15/2012,6.71,0.02,0,,96,76,,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/16/2012,6.04,0.02,0,,96,76,,,1,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/17/2012,5.82,0,0,,100,77,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/18/2012,6.93,0,0,,101,80,,,1,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/19/2012,6.71,0.42,0,,95,75,1,,1,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/20/2012,8.72,0.19,0,,82,70,,,,,,,,1,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/21/2012,8.5,0.21,0,,71,67,1,,,,,,,,,,1,1,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/22/2012,4.03,0,0,,82,70,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/23/2012,6.26,0,0,,90,75,1,,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/24/2012,9.4,0,0,,93,74,,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/25/2012,7.38,0,0,,89,72,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/26/2012,10.51,0,0,,100,74,,,,,,,,1,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/27/2012,7.16,0,0,,95,77,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/28/2012,6.93,0.27,0,,97,74,,,1,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/29/2012,7.38,0,0,,90,72,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/30/2012,6.49,0,0,,89,75,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/31/2012,6.04,0.03,0,,90,74,,,1,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/1/2012,5.82,0,0,,91,73,,,1,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/2/2012,5.59,0,0,,96,75,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/3/2012,8.95,0,0,,96,75,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/4/2012,10.74,0,0,,96,79,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/5/2012,11.63,0.03,0,,98,78,,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/6/2012,6.49,0.02,0,,93,78,,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/7/2012,4.47,0,0,,90,77,,,,,,,,1,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/8/2012,4.92,0,0,,91,77,,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/9/2012,7.38,0,0,,95,76,,,,,,,,1,,,1,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/10/2012,10.07,0.59,0,,88,72,,,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/11/2012,8.28,0.1,0,,89,71,1,,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/12/2012,5.14,0,0,,88,72,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/13/2012,5.82,0,0,,90,72,,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/14/2012,6.71,0.2,0,,90,72,,,,,,,,1,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/15/2012,6.93,0,0,,86,73,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/16/2012,6.49,0,0,,91,69,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/17/2012,9.62,0.01,0,,94,72,,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/18/2012,7.38,0.16,0,,86,69,1,,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/19/2012,3.8,0.36,0,,78,69,1,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/20/2012,5.59,0,0,,82,69,,,,,,,,1,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/21/2012,3.36,0.59,0,,86,66,,,,,,,,1,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/22/2012,3.13,0.35,0,,86,68,,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/23/2012,3.58,0,0,,89,70,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/24/2012,2.91,0,0,,88,72,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/25/2012,10.51,0.06,0,,82,72,,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/26/2012,8.05,0.28,0,,84,71,,,1,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/27/2012,5.82,0,0,,88,71,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/28/2012,7.61,0.03,0,,91,75,1,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/29/2012,4.7,0,0,,87,69,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/30/2012,3.8,0,0,,89,69,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/31/2012,7.16,0,0,,97,73,,,,,,,,1,,,1,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/1/2012,4.92,1.64,0,,95,73,,1,1,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/2/2012,2.24,0.05,0,,84,74,1,,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/3/2012,6.71,0,0,,85,75,,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/4/2012,9.84,0,0,,89,76,1,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/5/2012,7.83,0.02,0,,90,78,,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/6/2012,5.82,0.24,0,,84,73,,,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/7/2012,7.38,0,0,,89,72,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/8/2012,11.63,0.49,0,,91,66,1,,1,,,,,,,1,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/9/2012,9.4,0,0,,80,62,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/10/2012,10.74,0,0,,77,60,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/11/2012,4.25,0,0,,78,57,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/12/2012,5.59,0,0,,81,60,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/13/2012,3.58,0,0,,81,60,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/14/2012,4.7,0,0,,83,64,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/15/2012,10.07,0,0,,78,64,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/16/2012,4.47,0,0,,76,60,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/17/2012,6.49,0.14,0,,75,59,1,,,,,,,,,,1,1,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/18/2012,15.66,0.93,0,,80,66,1,1,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/19/2012,8.72,0,0,,72,59,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/20/2012,5.14,0,0,,75,54,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/21/2012,6.93,0,0,,80,59,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/22/2012,11.63,0,0,,85,66,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/23/2012,9.17,0,0,,71,55,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/24/2012,6.71,0,0,,70,56,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/25/2012,10.07,0,0,,76,53,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/26/2012,9.62,0.05,0,,84,65,,,1,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/27/2012,5.59,0.49,0,,85,67,,,1,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/28/2012,6.93,0.24,0,,81,65,1,,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/29/2012,8.72,0,0,,73,58,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/30/2012,6.04,0,0,,74,54,,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/1/2012,3.58,0,0,,72,54,,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/2/2012,4.92,0.43,0,,72,65,1,1,,,,,,,,,,1,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/3/2012,2.91,0,0,,82,70,1,1,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/4/2012,4.7,0.01,0,,81,66,1,,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/5/2012,4.92,0,0,,83,61,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/6/2012,11.18,0,0,,80,54,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/7/2012,6.04,0.11,0,,56,49,1,,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/8/2012,7.83,0.04,0,,55,45,,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/9/2012,7.61,0.09,0,,64,48,1,,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/10/2012,7.61,0,0,,71,55,,,,,,,,1,,,1,1,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/11/2012,8.05,0,0,,63,49,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/12/2012,9.62,0,0,,67,46,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/13/2012,6.71,0,0,,60,41,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/14/2012,11.41,0,0,,76,52,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/15/2012,12.3,0.06,0,,72,57,1,,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/16/2012,6.93,0,0,,65,49,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/17/2012,4.7,0,0,,69,46,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/18/2012,9.4,0,0,,72,54,,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/19/2012,5.59,0.24,0,,76,57,1,,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/20/2012,5.37,0,0,,69,51,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/21/2012,6.71,0,0,,67,49,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/22/2012,3.8,0,0,,73,48,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/23/2012,4.03,0,0,,78,52,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/24/2012,2.91,0,0,,84,59,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/25/2012,5.37,0,0,,71,62,,,,,,,,1,,,1,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/26/2012,5.82,0,0,,71,61,,,,,,,,,,,1,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/27/2012,10.29,0,0,,70,59,,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/28/2012,16.78,0.15,0,,62,54,1,,,,,,,,,,1,1,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/29/2012,24.16,3.85,0,,55,46,1,,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/30/2012,12.08,0.84,0,,46,42,1,,,,,,,,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/31/2012,6.49,0,0,,55,42,,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/1/2012,6.49,0,0,,53,43,,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/2/2012,11.41,0,0,,55,41,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/3/2012,11.18,0,0,,50,41,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/4/2012,7.83,0,0,,53,38,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/5/2012,9.62,0,0,,50,38,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/6/2012,7.61,0,0,,48,34,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/7/2012,12.75,0.02,0,,46,40,,,,1,,,,,,,,,,1,,1,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/8/2012,14.99,0.01,0,,56,40,,,,,,,,,,,,,,1,,1,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/9/2012,8.5,0,0,,58,39,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/10/2012,2.46,0,0,,65,38,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/11/2012,5.37,0,0,,71,43,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/12/2012,7.61,0.01,0,,72,49,,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/13/2012,14.32,0.5,0,,65,38,,,,,,,,,,,1,1,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/14/2012,8.05,0,0,,49,36,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/15/2012,6.71,0,0,,51,38,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/16/2012,7.16,0,0,,55,41,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/17/2012,7.61,0,0,,55,36,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/18/2012,9.4,0,0,,53,40,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/19/2012,9.4,0,0,,57,45,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/20/2012,3.36,0,0,,57,44,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/21/2012,4.47,0,0,,58,39,,,,,,,,,,,1,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/22/2012,2.24,0,0,,60,35,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/23/2012,6.71,0,0,,61,36,,,,,,,,1,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/24/2012,15.43,0,0,,50,36,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/25/2012,6.04,0,0,,43,33,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/26/2012,2.01,0,0,,56,32,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/27/2012,10.29,0.06,0,,45,36,,,,,,,,,,,1,1,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/28/2012,8.5,0,0,,50,37,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/29/2012,4.7,0,0,,50,31,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/30/2012,2.01,0,0,,54,33,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/1/2012,2.24,0,0,,51,37,,,,,,,,1,,,1,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/2/2012,4.7,0.02,0,,57,37,,,,,,,,1,,,1,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/3/2012,3.36,0,0,,71,44,1,,,,,,,,,,,,,,,,1,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/4/2012,7.61,0,0,,72,49,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/5/2012,12.97,0,0,,63,40,,,,,,,,,,,,,,1,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/6/2012,7.16,0,0,,44,35,,,,,,,,,,,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/7/2012,5.59,0.05,0,,50,37,1,,,,,,,,,,1,1,,1,,,,
